mul,10,15936641821937997883:2154580078018791598:9188559343072631269:10692331134598998416:8172606439099695007:18078653548666016066:10355135688924530665:3853376027987246148:1446390940653196611:7384572778942855958:8195555404045028909:7845730778448810552:3657772461155007783:11322605551142509098:15785726834890764465:5230170932303470444:2502524867096025931:5710436433218011774:15970289584292033397:11621878154811561952:17351175404975625135:16125344512444123154:1306688720699890297:12543039673610055572:1582664569905269331:527055947191107302:18155762386910685629:11765715892037229192:16668844373334139703:9868571183893740282:10713363757726508353:6431572329199783100:16194905137321689691:9045169319610568782:16595553856975294725:13862566053494667824:6167430216868137919:532336114208461538:13539220077502640393:17728097410638681828:4226484604540724067:3200204933721183926:4995643414436645197:8425959236450342616:7396324477815156039:12676806336607186890:16777561399434304977:17355734299252731404:3554145703443500395:10203308640190329374:10851079068268360341:8896469954401276032:6494777984214886351:5379532177973572018,7478113911696489352:7182513543483535415:12035163076663231482:11693948912137992769:8661069699828334012:868091427462520667:5245067923430385998:4662671372498728453:8689842716542024496:16844874583219976383:16056623829227944930:9488686923595982345:14172744755686582244:12067540234438778979:10114813853560623030:1491915672169795149:3335211924356397016:16287509258034428487:2497436009355606218:4943007581264769745:11171940391207001868:6310511023710939755:3632771766414412574:15321073419153987477:1802757401900011904:13511820248879125711:1285565711260883634:18151967624395423897:6719950063065334580:9120259170221448563:6655023118905441158:4444416094888735197:17770142040277968936:1952060862428883031:347598702447739290:11334678647247138657:5417492717306229852:17189661189862709627:7415118401313030382:2047782015348669733:1602811048520178640:208630369338217695:14678392250613042562:698109372117442345:291301688237658756:7988565135983951491:9023789675782798166:18381306131677403501:6329656012014898296:13090018518098541159:10546678196601167466:847651664098127857:8022980941484309932:2956473299106475147,13121312713517764629:13225499872330350972:5566438986523549408:486261746310909044:18310640628232182101:11979234315654931962:3441153601064364580:6784337875146308729:14797576740749215996:9008956524866775968:15383812646785178791:76360033232638842:2534434487950479578:3156351532470764936:17391803730087898626:12998645999170288469:10446794081635956083:3985397689425933683:14691363037222128045:6120110699686824628:8261861445148232473:2734154496664671922:8937809632457789437:7276189788196260580:16514714820726725781:5651078563071605234:11594484392112908180:17108483625643733261:6454915728681979138:119915708784031971:11911017192284596098:14811433901743251683:17251083721954868719:9550837223957742634:4188618838136498916:15164503458357126842:1471948801045696882:9475226319730513481:7748953067462717133:12628651218882726338:13998910934932650773:5194879178243641269:11748992924532587997:8960327411029259406:13696328221292661003:9894342467349043768:13559658067177985335:15323552095642789292:10532577631531588079:3659516633278642701:1498334565178304237:12024550422828991414:7467366291916775524:2858249210426794732,13121312713517764629
mul,11,642165799805799321:17559979397912900148:8988626815895511155:915259359260033670:6627876048815467741:9806621474507523880:11396065686275398487:4844142716460988570:1556841182242314849:4843036877555352412:9904300154402995323:10381356688244107246:477807988446386213:6041515928024308432:15842149681743996895:4181370821812429954:7979085047942900265:2591441281380352388:11817589653255733635:10092250852668441174:220050274792248429:2045144141193948024:11592639596071333223:16060198999991260522:17388548516708408049:887452832273042604:1192524403355783051:6317754500657099198:2421917068607357365:12451092749702502688:18237044742567906287:9879810017880533842:4856242990496812217:13072777029140972756:12780962188516460179:3445681922259260966:468656882302566397:8781704377867682760:12379345377860592503:15120423000772822586:9154267130734321537:7447879056076769788:7103103476166837915:8079273592365633422:16106312714307661637:10973849601546210160:4861707133035893759:9989865300778731042:11364023004603429705:16317292227414703140:1810767749421559715:16807717884035399158:10304815723188793229:17346079513382146072,15787180208890464958:8866161145430730421:14985356090748754464:10744931141312297199:14713114922835285074:3475791836504146361:10349980620786161108:2591475299786900371:13105806282615115558:3813636899194946813:14753598449052820680:3358434382471835767:13740290936403595066:4495952261422838913:11619892769510357756:10836611039858729883:13370050416168773774:6409998016103748677:9436167381847297136:2576313858035613951:8253312783070670626:15215281824719808585:7334700445082537252:12483783458245373091:11119920548908431094:7616992434219971725:7765076753737412888:14695381245899262599:5591693313435997194:16811766582291168529:4967593432966032460:13764836359569587883:18289223914950548062:537884302381974997:5011053349255557824:5232486477824011535:17371661010386083314:17913424185620927193:96099562749360244:7993876213124741555:1734695966444679878:1272872325280983069:8127738059633275240:4298451496654325911:15316464846670114010:234572965069654433:17768322201578901916:5942845563556789691:2689614109430833198:9787240987029650277:3822096645566729488:15749704425015754015:763806881982292162:1190836653627212137,16866378948565259008:7164243742286370496:1336624244025298570:7798025825152802489:7651176013010269689:9133744111117611815:5436244741592165069:2789559440569340160:12051516270907410863:17126429230143310087:8211804947173877436:14374018636283514092:15930513007747826500:3442101697475639527:17141588214341987509:14508660737784155749:1985999435812222413:8310261885638504102:4088922784614720615:16537401561071267105:6927228561930776177:3698407498006748663:14383026221881688822:2111253732567261662:3901509607534377052:10445111064810392533:12411567874329680004:4576423756711068557:12324024804358894699:11720266432059202692:4267140008739412328:13048691350986106688:7951778004661478929:1129160679357231136:10574646897680333810:8220239559004149542:12108161703391210959:6992608756353771335:5490817121555758081:14423836544145880028:10468907034126104320:3768745370030716505:11317048987412820642:305125332671223021:2883537139242432634:6464892926526635550:14828420219851659273:9079355476284651477:13921488744099269450:16739735409970621558:5454357082762996194:2750677601915723787:14894153723736060238:4837892830786687777,16866378948565259008
mul,12,2900133727817039239:3543675870304668426:14932319725855664145:12659580575737330508:14065613564294635947:14897264828514615646:13653761829230682325:14011332264665870784:11721285627635843087:2742297210888991986:4379099688998002137:17080663317799577460:5825606704913317043:9292347423866796486:245996313817604893:3601246839172517992:18044165887853935511:13080690262778438618:4358652374461953185:12031217429091917980:15133726493188661435:3493889157950900014:562503984881145445:4070264870090673168:6277821656500604959:1856741151218448322:4912744728755178601:10472186225754031812:17521372855603801539:8693867584455166358:3896148164221688493:16227381275326497976:3539758003598646695:8244823018455584938:4832816865686717745:4548727236291639788:9815998769988518859:7545654772521115902:9590850826863333365:5984807538148776544:16736537337203377199:4149214007535160978:13295057791149063929:4991971384145320468:15631401673003860691:4847590274831953254:17640952434251929149:13426528376561249544:5022546900306289591:16476201064781074810:16167660189666990529:10614175214414202684:6027077756100905691:13687596727931145934,14129877024120166340:3341068262021900995:394642477912179350:6614063928724266925:3621798598663759288:17398366577018251943:8444554406742481322:1236136756204313137:13379671390826916588:13655276012157853899:2305860567530650110:14318859655093761269:2160102912223894368:2247564627875475759:5756889310799427474:6419283631342416889:5167362347749862164:17479265148829089747:13746706114415421030:4273202025980336957:13203351069655830024:4385986762820022455:11644080823651965562:5525907656648502977:12781684877635844156:14718948726361647067:2105780061775554510:2833700902114554501:12906998934765051312:12823469031542163775:6925573670179529314:12534827026516175497:8512423702494655076:5906522453286779107:17512519033805135414:1514332013506681549:15662777495794559576:17137385778685778631:16282142594574544714:8845272213242627921:9609259771280603532:15861472055827206891:16322102647446563230:8191579389565269013:7189387009648743424:14328878372674323791:1565535180609970482:7835319478123783449:9192990180362005940:10265592937362707955:13971441889057974790:3790450205419495005:2191831075359079080:10678664710646769879,9848202367384055220:542442939191052506:13154499446140883239:10400087421472917357:365507214322156682:9254656916039755719:17776602289995206210:6149937324732789512:13028018986673744341:10620713582678143725:12851401603650232857:5079555530635409645:5812706140856801624:9332986370976982144:1268953505154628420:5499438953834662791:15837931867022396816:124417182246970402:3662843191830651564:16141896487151860738:17495916135227403277:12684902655957366013:11956682502078986653:2405404738277052971:6239114744802166602:16892844023890336284:5078590246318054507:2910460243940708540:14501044428813329430:11739821369070330282:3337344791853418608:17806904799978405444:15813487258157194966:5086040518253973146:6194321132664553395:16374261243648458151:6082847140786470804:9111885880287004175:8606753970830598068:12133187918398269205:10816545111940585514:7676383509565303255:14220262545973806668:12850063339396052202:11327116372217812375:2303638687121126941:7285018757807397072:15570020367478361974:1524161673785464388:3134555884664563627:7006172943401120204:14267973664623159331:11611617633492405074:3898221489481217687,9848202367384055220
mul,13,8617421532848246149:10710354474628652208:9341006722021153855:13569349801646291298:12140224507711911305:6983880675395281252:3024625301187886051:1249639841676649782:6227447712964842957:18063191685541759320:16864680847532838343:3684274173029967434:11203487880986538577:9588252619782621324:2729439818532812267:12208041406792913054:18227743244185145109:14441539287349138176:17464449600072374351:12214901591670896690:6226881218517119001:9702457940542676148:12908168076004792563:8473858343752626438:1426487507305093469:6648082036457920936:5525048853457411031:6952027504940486426:1418602162754096865:14879301804748946908:16984840887344039163:13221740882374682222:15704025858305791141:1129801128618327376:17194977204917057631:2694913630236084994:539349840566677161:9977486669856328708:16734753314651888131:2860212562082746582:11706335674405150957:5984405832115396088:2456613224682900967:2869427124459916266:4228542278746992497:15727853012440065836:13679952264730851339:13142114485770047550:17960344032811867701:14399388557701143456:9982250180546100335:14459208710667268562:16048474680769818937:15996319703414402900,18393836277537429530:1714855919047107553:11710784002762059484:15821512931367084539:15819243996345352046:11641537345059109285:324027782246989392:12041100466409923935:16131047679356138498:2259335375483298729:8965062988888825092:13196868414977136387:9647744790973827542:11096174027113244141:13154512712219213560:6590664182350289639:13513925715439178986:2133457610829137009:17925697474680870956:10398989393773253899:15803289234538522942:17500265163251630901:13444865455049612448:15001708177091389807:16181317135057525458:5970946293356947001:6992305903269068884:964195143980186643:8201716123525299622:10570682026035851645:14005254549116499784:11127860490230624503:17436236877555000762:1467080157965691137:7039372310975788412:17903350219204062235:7532689048904034062:2395003787684974789:16568346683598221040:15721521993659666815:15568507527198266786:16791053751620431049:1510951703191902116:5121825662116775203:15411670631834846582:12844910103054909709:11641767415810892696:14656344462803741447:3136546811300317834:7172211360770314641:3785835239798851276:13798960697704359723:4511055717026773214:7436675836372951637,190194206604575767:16485241389331560433:5062592127132731329:16688047499848043818:1932462877849043846:13594805825475993254:12809817460230175712:12924469204801238303:182241075170080457:289679196651202085:5696132982024454107:1237344669711749294:16804393107860879032:5217054841954698335:17498400239205779528:3168187484675389367:13587305510692465074:13839515761004763198:8839844003947838767:285177345932510183:17543559155101238699:14065269311166456736:6278824971635229589:5117997183667046284:9120687405138528118:812193218753993979:5830648308214766724:7333742721333516797:10115985286854290976:12989744774801580897:1484241009150153126:514253185316698954:2785850068707674382:18127445347530243942:1462298300698877773:9890524115800695175:17750406160879667296:9759561058238336166:12085533202540286637:11420904047881735896:38991698921260567:18337786175314620007:1309657952535890394:1605729389372440622:9502787041242290457:288707878998492567:485320857829668724:12230241815351995233:14871648721773901477:126008183337275449:3502774125894257934:11515088839468519699:8072174135500826834:17314356989125408014,190194206604575767
mul,14,161006215674478355:8956106451706971302:7235993992039017597:15016327960448783944:894338943511880695:16689037041842003130:4125232333038212097:931472706964571260:15840078828053532443:12214355529947713038:11063881799511534533:4440588506494479856:3928509703499195519:8691365501591383202:15900373857401894857:6992481489832429220:14456169701613357091:2260392605006957686:15844137352637332493:1007223352291984024:9946428508945964551:16643984602398523786:7716759170838576273:1269925572265186764:14468659511805643307:17188787179255635934:10906308710948945237:17206142769270387776:12483007832894713999:7303307667522943858:5056881762871788121:10950191156724748788:17094570331209692467:9996427179532118086:3096393625355718557:4253212758726451944:14833227629443234839:31365232004266586:16483401559657851169:16526301069893933852:6036094293972920635:8799638724918150574:12927227386940510949:11405188890322054800:2836961106831843487:280128533532024386:15631161842797121769:16558417763144241476:10834382275172255299:16987148151156906006:368776575379875629:14993474779026372408:3124057867438456359:16399870208458786602,1346161755583034688:2298310714521132431:9196244806342616178:15100336710431373145:3517866833481278196:2065509906690748979:14382957052766495046:15826638689502205085:416508888351474664:2900058102761376023:18167449789860496218:17478640881581686305:7297769160091274268:5687246714789955131:4521839774036057774:11624215934469339109:4613974510017228688:17629808143742979487:14964913679600355138:17376808933569660393:6085242346115506756:244407565969933123:6464443437944312086:17290142698578570285:5717351894696482872:18055826288795765543:7819232431374503978:2380500307268972209:11196734316534695276:11534510646362573131:3748184565341444222:6293036223521788277:17863254013216628192:16485331655964484015:15629983856925802002:10652489158863820921:7182728709990241684:2851157545078257747:16336589063967266022:2356563006133176253:14492214789889171592:3964724675400708407:16276236211245904122:17774863367463134017:11911995121126683324:5042913892064604251:6773788501148083790:10717111424479489797:13821868106068557872:17531948454320396735:7708405283785246946:11727571003842801417:8668322066265586916:15158431420711555427,9652778953896050300:6603089973870029905:9306123041914453854:404792132151775475:9051063361055602494:8221810799129829626:14468775780362140029:7626269437789367366:7980055412521899067:15747900625184567370:2728530951816778962:4870614895894826246:13616219750827998947:7257186490349515435:8973284208387429698:15151249424308484732:7462049958027382177:2791259124329149508:7588291205643190974:14085142489767511944:8034886773401329570:5502315086910172561:128384187917372833:7152810129702019461:16056638620524425479:7590332840861511399:14447598124981121221:5363655654654256012:2470337230748111085:5408539694988229587:12136804993546820879:4561461536830295656:14283326943089214198:259058158459748760:3692594859288753521:4459817255540013344:16233597145054665795:17599723531754544193:3745845385916098516:18049926366680613589:10049438753199240772:1230178288546226785:7586785977589540140:17302353247384205481:14673928085481308903:3482152816449967405:17181672546559404582:15118610913713216793:17644459772646193612:17328078829790759739:16440823318020324585:7530632219055914267:16252267431908254550:13734315919860429520,9652778953896050300
mul,15,11057525859400882609:8746914214700176492:10809347027037482059:16164107529666740094:7925957418052136053:12454380522500709600:12556569838736864431:2109850839482422546:15478432518331622265:12975563229704979604:16800670739558251347:307022305244879846:6672830218983932605:4303471346070208392:8857893861427323959:4896425373327239162:8802055489179520577:10161598543942500796:11975127693966365531:15383363699252383054:5961881798670699013:17500655475900809008:7964222255783750847:8469594535969497058:10869139846808549897:11655276284563827684:4726638418353149027:6857981506720986038:5139645915662525005:66189469796318168:7681269295794662983:18379795492305525962:14926362552137680593:9434274783586640652:9953336835492470379:14547476621390688030:11480811336978279317:13183892468750161280:6669063028670908623:3585210284109364914:8485323890972955801:1808729404494579508:7568930765462016371:5024308774542712710:10799373771708925405:12835203371976993832:8757404892897123415:2186071543210255770:11391101439408243553:3214085763157637212:8584565165850594683:772831163779802350:5888027701341278501:4640412308944658384,6259999618861919414:11050378565845444429:2281425651151297752:10942232028663053127:17435988470747817418:2911514515937106897:4822458230614856716:14856775730857638763:9628126311541753886:12585201043905482901:5352960274806593152:16519799560754279887:15063236947640657842:8505095854656244121:3435745209985587252:9804547748190703219:14379121391424657542:17935652709780523741:7174126778963561768:9364251710354630999:17665591109482180250:3840346481524529249:2894553880380221788:4205677943467797115:4583916125062282734:11219724817717065253:8449831284821205200:6047062150202291679:9857637751471790722:490490420850223145:6730793629786122116:8774159395034886019:235540252347045974:12469630423906513517:8849523891243856248:17613624029410671463:9442188473129339754:8100213327098058993:376072245366682284:10909415060783725963:14391782031687124926:11376341762370936757:9352394525474709280:6450282237018184175:1723117767147888978:18409346598368479929:5651689489791888084:9575099375352984723:7705286806410701862:8100822416064585213:10175436194600929736:18034958231192842615:17190477087253773370:5710582320246513025,10177822911518727279:8094355003975589654:9118835738666322511:13779690959773186093:13912127229947097779:11274898357310912514:6645815991470240747:327706857659771017:14115450254593097195:168857692775153233:6644246709617296417:12055717449896768470:14849708552593880637:9186338570694230329:3970196063805922519:17511509680199448724:1516565162356050263:12785560026739112470:16520689452769600171:14760965958030925277:17926755892777150125:145195953787993060:17732248954861177429:2486231875521911435:4903270784066158554:17159595431218012108:10165614531536877653:16452816015969381659:16118065239793452219:1868287540635592928:3323343523019045873:17850625510347087834:2731518554063602928:6739264991154868450:13496230786504519776:5439597921402246676:396356450975607579:15300167876559620986:15297048448382129329:17610799280840806038:12752850462639721693:10805811180224000972:8468033789431040794:16665775782911677956:18057359457707172619:6354383104718443181:11981136670103650216:3837476036689143994:1057696098856402853:17268528348073719057:7320709619801768912:15772129718933702197:10866173719385520631:9979588402563131448,10177822911518727279
mul,16,4111919156194461919:1756993876471443842:3960091901883085609:4510821364584552068:12540434449476678275:10580696300871753558:3143446323366636909:16677455420508213368:14172399472740658791:3078069263088517738:3132012422572999665:9310085894641336748:6201825204341170315:4653836797583290046:2356834422443129525:16403372485681815072:17357344698072411375:2080077583588030546:12349201651857053113:4321176652918381012:7060358301642422163:2439839864162448166:1285473782121797885:15360666121807259848:3829668327827809399:2891792717817803578:10687156305861445761:12223165193874996988:7549102688982980507:790095564984831118:17487285156530972741:3726330375423004784:6013396552786113791:8420299583438656290:5430417574465748041:12625276371013914916:1788979717347680419:8798889360950041334:5067651115626940557:17844471901753783576:8147724195774905991:5626694332298098698:2238302479176831249:7891433289364598860:9053104207656612523:12528159715123822174:6049228801826904533:3639008326653900480:1487035524124254479:14785474419083887090:16037711329110304473:12779160845757676660:3975937391325736371:15289539538840524486,494224443166355452:4257847393530262683:6876117805355509134:17617681845747027269:18364743851129934192:1823516313033548287:1870031373049429026:3796485677460631881:15998918255889506852:1086733820718390691:12502590791023072246:13356736108780588429:2911544546296059416:17483708559059454855:16109362335348326666:14677676738905515537:6096137691834327372:11445363520055513003:3016435462291101534:6839119450425245397:10502029667480942528:708549320193871375:7042993669353138930:17618937132249275353:15753455703884123508:13455266055060368051:10394972661612105670:10510850636673433885:359072437015860840:16979068130132281751:16518615181595498970:1752378474308694689:5048490034340431516:14157760977465642683:17188761179351276846:12499965865329636453:897671954651599376:12242894334855241247:12158123766276451778:15503102991592589929:15045944749723512004:6508872535445068739:9951948179251781526:16160476118838229165:17529201328194407096:11608690377502944167:16437179184433972906:5922478790328959793:1335062953148227564:4126794228651143627:15154628088597640958:13276427085483929077:1440546003379478624:777495735561130543,4722735321310740748:12030857840325048390:172371116464215840:7513964254235200920:9816591949375913569:10402967055910059819:8280638615111493166:10572814140152022682:671872823585911531:16279454924015376455:17570656060032742930:13365116945672171058:4053162314168739558:8669070069238912714:674957681776794430:17732483251407230162:13425902578984012894:6862043508787642076:17166787264636441185:15820011622911719364:805012452770150100:3451594632195945459:2618337439628869654:11345693728493030994:3065591862453651933:4323693025505221689:16240718829240534641:16924332501008304573:18403522473134115796:18240126777319102863:12511541505975738957:10570135896023103610:4543593520585247286:15805545604377017187:14010444679886011644:258712794731866972:2062168177823358743:6461755984237425100:7119515841927272610:9759111597164692448:8394820006863598549:10214672739837031841:17361744039264647973:4433014241625122237:15197719771404788971:5647365144774311084:5124924688440562262:9495080598638395138:7408747569942454318:17722512127577300460:13353064294153113308:12033845130821277256:10363304083948099434:9119518568422874524,4722735321310740748
mul,17,3223954076089891869:15366525397459400040:9952771784389049495:14407050467964489946:4429792198482369953:10354476922767480220:17927885967138795963:2125384387485598766:9081714346732588901:16114670095010943248:16355185874207453471:3136381418449175746:15398405008447837545:12664758727337073604:637175746153275075:18279896293207795350:1391995402751374253:10633562232895449528:3243575013124546215:350148653488782762:5824442943243365937:13925305709687729900:14090464574475048139:84635171182894590:17746359176614578421:6147617193081347936:17335968992828728623:12897027943315889042:2367539959057614841:7611120211781381908:16733926764212384723:5132671524822714982:3269400006932164413:9005706480252801544:8065568176950502583:18009777363431652986:1840211556509598401:3731436409327090748:10342522130288679899:6711068791171320782:16776565984451151493:12729672407034061232:9640366433952988479:17476797281817216610:10897183266492284553:18210368803744953956:1343851582191643875:16422149920856736310:9427507059941617357:946872524732690008:12550896740984360647:14130828683932390218:6333965471232056145:3651361836647431564,15676701589633074322:15586437030681918713:8818863136185565204:15350213421502509267:1808956088385717094:6821937941413196861:17859851815361983240:15546192178909639095:2661204877572654970:5209584921636018113:5786774827940965692:14154209349923829979:14262713165330965710:1650238473448582021:16642618184138089136:4614212397742271039:11265376551328460642:18406686639194370953:18027645273066391396:18360067841644145123:12468526834269354806:2385017378585801677:8778122373921017688:3097694911087860679:2212526099508452426:16304671144239263825:7600247011718557324:4562311052424864747:17807312657519519390:2755492078520053013:10869391751212226816:3697571689237096015:9167406449552584242:4771716519522086425:17247671977994158772:16182532071708444403:2188285546238936838:6626665367195760477:759562330712793000:6572192638669138391:7977707528325498138:3035785607413189857:17070609062842639324:11601994300295377659:15010430508001344622:10007812344726532773:3291655724937823056:8417634941899802207:17936244438070542594:2042712797589925033:8692958321198428676:12924182032466839555:4632024557830366934:16250519833721224941,11169851367515442450:4728682205067827981:5874099780806401351:13342465107593244557:6770121116293977081:6529445665538971561:1063056296964620188:11952569127731419878:9333873177422092298:1431094718241644608:7659136020698325177:13037201807705324039:12488267500954562199:15646942976881321916:15491932357031184703:3724954821746646150:14563526312319702265:13580033656373201338:15190678738379336057:2697843044370798788:10147598952345783291:18305339690729809341:12470696838654604302:5353363989633950135:1839724238730644206:16848436120822658793:774817344686772816:5137163269904478136:11119421286102396117:11799341321428755980:14205922882187867357:8628233609638752025:10316777745606660671:15611816753495600047:322288154288951997:8552967820213779185:2766708233801686364:8056000548592109332:11500632987204862209:14016781117313948498:12422198035996429861:16905612980088276705:1965942225565444282:10472857189522476184:3412074407107590173:14321570982357102560:1125185916898375218:8353128659444604387:14924866545034814849:18182757608467922088:10198917672760991828:9784494599746185989:10677551972342899146:1340002155604212881,11169851367515442450
mul,18,7975446198073050859:5163451509146619294:8166714472600094741:4870506341250897920:17691155432593144143:12614682148007593266:17648086023869397273:4470017570883121588:13996047920600877555:4910629087908220422:6966780429437252189:2275567361191673512:9937219113319668951:16693921804136365082:9856180782193637345:4273926357535601372:3419464972859348475:3762928146478130030:4669276970069659045:17655210971256963664:8698105697245878623:6109100475601934338:10287760917408380841:15502639585706238212:3449825864209730307:6125090313838521814:10829420827944385005:16226688701700604664:10767602859225681639:10667729843958331626:15751392885393037425:9365318847840803884:15774653563155220747:14671493361522576702:14042204262495655733:3828727786870759584:17509450856568511855:8704136396022972114:11917746813722229305:18230003511880762452:6512055495545696275:8869568086420480422:236521789461464445:11467518225570462536:12699438280463181047:7487032334412138938:8736886556686761217:6906057469689182588:14038842650055254043:14835694774432369422:5947536103673193669:8873787090058343152:6058223252889290111:2798631220350204322,3860748293743420408:2278766194827025383:7167574728191984106:9466857398939364721:657788046873365804:10504293528830420491:15602301783272564286:13324632791119199285:13568077744520733088:5390019188323797615:12138164191118796754:1624049777693962041:12428583832612640084:646941220251495699:9534689349090515622:5308859344720366205:7043535985443363912:15480588876465009143:11396238048051794618:3538004323672134145:4504472014202612348:9849932649789553947:16422334086732243982:6503962348545804741:2112467356786586608:6997546323841053311:12841485559939736226:12044958139646866889:819870654829653156:7654218161335236131:3568212220762333814:12666178751265446413:10344221297976051864:10280792953904360455:3282719924299069322:17892730268963895953:2550296733739285452:3073824159670302763:5911910530818635230:18245569539770342229:5487259509600565824:17277576898611216015:108652885820879218:18359022345611657305:4097279467418810356:4017185995482735411:12978348949559508550:3016755491153702301:2344559677243599080:2585255150111476247:13394939150499803226:8092783011296241441:11783484387017785628:129808872260835131,14915978667815208319:646278409062176237:11858604079119255740:17509732664407837603:8037633616334534331:10461462020651218650:2358784832788924127:11272324351098709926:3914063703136530495:17525648435639786840:12418011002037766028:16843110305372365637:16224662242553220194:15306785590791932496:1348900493389289900:17978689045184956911:13417475668904915228:3990403391321231888:10087743841849586784:8013679463311440037:13107461766665315877:6977979623771588828:15009200954963262909:14677534199452129269:15320191164687077880:13627142954959014261:11629473201105860929:993369542084271824:5123069492870373920:13992928771363784673:13092931301130829499:11655620164599309845:13990781376858678910:5604041246253512751:11271657431982238931:13601215005473537768:9802348261872501843:16082220091720207136:6121713723887839877:4669688351586971272:4526601142913185907:11264881799898046647:280934289733298750:8054115361683692793:9577969151533808607:4072366987257369950:16169027850024013411:8802681826800845949:18063246197108617050:6637790684728903481:8089451163155073435:5355968113567711231:2011109738050474996:13712044334089218066,14915978667815208319
mul,19,4357494716035203273:4893541111784397732:18432441505749760291:17528306834929166710:7850189293302273293:17275920112602834840:3789358871027883783:14461670270039355018:2768838035433514385:9448835889018555084:7337282793343769387:17223595780649245918:8652599400765158997:15222479451091794240:1348444874289811855:3879513950901700722:1025943240085506905:5405749914909550324:4542459137609262643:5541488574089971014:344929232425183389:8083524690124752872:958764615606746391:10046798723306465114:14044265649248113185:10918500878009733148:12879458062828419643:15312584744087814830:15470543091570035685:10080692700565599120:233508284150563231:11173241337086307138:2291875077975906793:16929476213523260996:18253667980993263427:5202136016599889174:4647548211276431405:16183564989606665272:1466914265463537447:72414905675936810:17981582561483309745:3483212406677047660:9658298350944501067:2720299587145104510:11644437511046456693:9479163030029689312:8153210804119393711:14098498212589396498:2809592258779032697:8414231420073564564:10573185997526117459:15565618376569714918:7007375035310365629:4268645659048174728,7355913575167286190:9616132745827479781:8643100523595166864:16289649905843236511:11261579775008265282:17650442474142306025:757448034828465988:18321356434110575683:6481199283132050966:6350548544355337517:4809117354723982648:1146831297610648615:8498130909816290602:8324723616385521585:2879250943739771500:6015632698025335371:16781826874722981246:12736422154316040821:7924934533784904416:6470823301780751023:3424497630424664850:16865789630403731833:17170770850368367252:15164379717670725971:13734295869489787366:7955843460654620861:10339494632326677896:4843521540485526071:2584392066490310138:2662161001410186305:4727161828464633788:9002938882533507419:1435408075133821774:16181597479213164549:9836271443421971760:13917896969902258879:11149674985124451810:10856167256184862729:18365145143068774884:15151359083777524323:10149690827955669430:12099282156776128589:6410872010883711448:9801995683251010631:2806362095310918346:2598146345253520593:8896013949819078924:8639363446933933163:1105949567019681054:9775122249351874965:17515079228066814848:6603537045838665423:11211683389449286834:16866775503995310745,8172777956652558452:5914841570943510696:4389467465717504146:8979569256784193873:12174718184995518131:8887708073202234644:5913817625823608122:1027989294113466200:831567250461338533:17328835115211849105:14236683542038565392:2803502085343137048:14229918469534782141:4234895203374871081:15756776070372753851:13734150986418107061:5305461987544160426:10780361997491112413:16148247154515104514:6183236252322364377:4096422889463270764:2455072137544144208:11998950498505569250:9379946948316128777:9486497661290135324:11837924296677391603:7145875161317776290:3147951368949610701:15032798113045461169:2281588703126037172:8444363992690209525:1947519511398684434:12109712493359774892:10341042367098878581:14836803782645972120:10806071773489594963:14604598969879314796:16043890206820581553:3808123684935003243:8770710441354232663:18176338567447113109:13413897416532603867:18227083817287068475:14447261083390578332:12590055509841000637:10705379834769740993:13341762465345081788:18411878416788016866:5317679094805447567:1459025981330780198:8784141797456177339:3365906526516637310:10563345021471957577:13822686038613407111,8172777956652558452
