eq,38,8,0,732954185484513149:258337154663865672:594487098534567671:11720329164602407866:5743060852127631105:15124013839254305660:6517013159962245659:754502876000115982,5251118290317784770:12356631094037438313:7233212183096712644:526015631474276547:4336312025988118678:5831777179221253549:16122197294100499384:10185549091491453095,1339312762507540824,0
eq,39,8,0,2526920255525087790:10668274908332981605:2381879761777043216:17895806972858126111:2664255649692076738:12044561767800103785:4368088728191799748:13817315740862078147,7045084360358359411:4319824773997002630:9020604846339188189:6701493439729994792:1257506823552564311:2752325107767051674:13973272862330053473:4801617882643863644,17028486816779828,0
eq,40,8,0,4320886325565662431:2631468588292545922:4169272425019518761:5624540707404292740:18032194520966073987:8965109696345901910:2219164296421353837:8433384532014488696,8839050430398934052:14729762527666118563:10807997509581663734:12876971247985713037:16625445694826561560:18119617110022401415:11824348430559607562:17864430747505825809,12191376857139249185,0
eq,41,8,0,6114852395606237072:13041406341961661855:5956665088261994306:11800018515660010985:14953389318530519620:5885657624891700035:70239864650907926:3049453323166899245,10633016500439508693:6692956207625682880:12595390172824139279:605704982531879666:13546640492391007193:15040165038568199540:9675423998789161651:12480499538658236358,17093229298533202180,0
eq,42,8,0,7908818465646811713:5004600021921226172:7744057751504469851:17975496323915729230:11874584116094965253:2806205553437498160:16368059506590013631:16112266188028861410,12426982570480083334:17102893961294798813:14382782836066614824:6781182790787597911:10467835289955452826:11960712967113997665:7526499567018715740:7096568329810646907,664437817723141174,0
eq,43,8,0,9702784535687386354:15414537775590342105:9531450414746945396:5704230058461895859:8795778913659410886:18173497555692847901:14219135074819567720:10728334979181271959,14220948640520657975:9066087641254363130:16170175499309090369:12956660599043316156:7389030087519898459:8881260895659795790:5377575135248269829:1712637120963057456,6781582615001876614,0
eq,44,8,0,11496750605727960995:7377731455549906422:11318843077989420941:11879707866717614104:5716973711223856519:15094045484238646026:12070210643049121809:5344403770333682508,16014914710561232616:1029281321213927447:17957568162551565914:685394333589482785:4310224885084344092:5801808824205593915:3228650703477823918:14775449985825019621,9061855832706455050,0
eq,45,8,0,13290716675768535636:17787669209219022355:13106235741231896486:18055185674973332349:2638168508788302152:12014593412784444151:9921286211278675898:18407216635195644673,17808880780601807257:11439219074883043380:1298216752084489843:6860872141845201030:1231419682648789725:2722356752751392040:1079726271707378007:9391518776977430170,5365048527800970302,0
eq,46,8,0,15084682745809110277:9750862889178586672:14893628404474372031:5783919409519498978:18006107380062299401:8935141341330242276:7772361779508229987:13023285426348055222,1156102776932830282:3402412754842607697:3085609415326965388:13036349950100919275:16599358553922786974:18089648755006741781:17377545913646483712:4007587568129840719,12774496289318748125,0
eq,47,8,0,16878648815849684918:1714056569138150989:16681021067716847576:11959397217775217223:14927302177626745034:5855689269876040401:5623437347737784076:7639354217500465771,2950068846973404923:13812350508511723630:4873002078569440933:765083684647085904:13520553351487232607:15010196683552539906:15228621481876037801:17070400432991802884,14621776340690149809,0
eq,48,8,0,225870812180707943:12123994322807266922:21669657249771505:18134875026030935468:11848496975191190667:2776237198421838526:3474512915967338165:2255423008652876320,4744034917013979564:5775544188471287947:6660394741811916478:6940561492902804149:10441748149051678240:11930744612098338031:13079697050105591890:11686469224144213433,3514896267979236722,0
eq,49,8,0,2019836882221282584:4087188002766831239:1809062320492247050:5863608760577102097:8769691772755636300:18143529200677188267:1325588484196892254:15318235873514838485,6538000987054554205:16185481942140403880:8447787405054392023:13116039301158522394:7362942946616123873:8851292540644136156:10930772618335145979:6302538015296623982,16772460698910679579,0
eq,50,8,0,3813802952261857225:14497125756435947172:3596454983734722595:12039086568832820342:5690886570320081933:15064077129222986392:17623408126135997959:9934304664667249034,8331967057095128846:8148675622099968197:10235180068296867568:844773035704689023:4284137744180569506:5771840469189934281:8781848186564700068:918606806449034531,5479792232701456201,0
eq,51,8,0,5607769022302431866:6460319436395511489:5383847646977198140:18214564377088538587:2612081367884527566:11984625057768784517:15474483694365552048:4550373455819659583,10125933127135703487:111869302059532514:12022572731539343113:7020250843960407268:1205332541745015139:2692388397735732406:6632923754794254157:13981419671310996696,6025406409534092847,0
eq,52,8,0,7401735092343006507:16870257190064627422:7171240310219673685:5943298111634705216:17980020239158524815:8905172986314582642:13325559262595106137:17613186320681621748,11919899197176278128:10521807055728648447:13809965394781818658:13195728652216125513:16573271413019012388:18059680399991082147:4483999323023808246:8597488462463407245,311210124434162086,0
eq,53,8,0,9195701162383581148:8833450870024191739:8958632973462149230:12118775919890423461:14901215036722970448:5825720914860380767:11176634830824660226:12229255111834032297,13713865267216852769:2485000735688212764:15597358058024294203:924462386762292142:13494466210583458021:14980228328536880272:2335074891253362335:3213557253615817794,7705346546070078599,0
eq,54,8,0,10989667232424155789:796644549983756056:10746025636704624775:18294253728146141706:11822409834287416081:2746268843406178892:9027710399054214315:6845323902986442846,15507831337257427410:12894938489357328697:17384750721266769748:7099940195018010387:10415661008147903654:11900776257082678397:186150459482916424:16276370118477779959,18153500673032037703,0
eq,55,8,0,12783633302464730430:11206582303652871989:12533418299947100320:6022987462692308335:8743604631851861714:18113560845661528633:6878785967283768404:1461392694138853395,17301797407298002051:4858132169316893014:725399310799693677:13275418003273728632:7336855805712349287:8821324185628476522:16483970101422022129:10892438909630190508,18338529792241627172,0
eq,56,8,0,14577599372505305071:3169775983612436306:14320810963189575865:12198465270948026580:5664799429416307347:15034108774207326758:4729861535513322493:14524205559000815560,649019403629025076:15268069922986008947:2512791974042169222:1004151737819895261:4258050603276794920:5741872114174274647:14335045669651576218:5508507700782601057,1428660852724614517,0
eq,57,8,0,16371565442545879712:13579713737281552239:16108203626432051410:18373943079203744825:2585994226980752980:11954656702753124883:2580937103742876582:9140274350153226109,2442985473669599717:7231263602945573264:4300184637284644767:7179629546075613506:1179245400841240553:2662420042720072772:12186121237881130307:124576491935011606,2099797041443846032,0
eq,58,8,0,18165531512586454353:5542907417241116556:17895596289674526955:6102676813749911454:17953933098254750229:8875204631298923008:432012671972430671:3756343141305636658,4236951543710174358:17641201356614689197:6087577300527120312:13355107354331331751:16547184272115237802:18029712044975422513:10037196806110684396:13187389356796973771,1865564922764946969,0
eq,59,8,0,1512753508917477378:15952845170910232489:1236244879207450884:12278154622005629699:14875127895819195862:5795752559844721133:16729832313911536376:16819156006167598823,6030917613750748999:9604395036574253514:7874969963769595857:1083841088877498380:13468379069679683435:14950259973521220638:7888272374340238485:7803458147949384320,7563893493345222587,0
eq,60,8,0,3306719578958052019:7916038850869796806:3023637542449926429:6888356551796328:11796322693383641495:2716300488390519258:14580907882141090465:11435224797320009372,7824883683791323640:1567588716533817831:9662362627012071402:7259318897133216625:10389573867244129068:11870807902067018763:5739347942569792574:2419526939101794869,14627609103715685235,0
eq,61,8,0,5100685648998626660:18325976604538912739:4811030205692401974:6182366164807514573:8717517490948087128:18083592490645868999:12431983450370644554:6051293588472419921,9618849753831898281:11977526470202933764:11449755290254546947:13434796705388934870:7310768664808574701:8791355830612816888:3590423510799346663:15482339803963757034,2545311525280437331,0
eq,62,8,0,6894651719039201301:10289170284498477056:6598422868934877519:12357843973063232818:5638712288512532761:15004140419191667124:10283059018600198643:667362379624830470,11412815823872472922:3940720150162498081:13237147953497022492:1163530439935101499:4231963462373020334:5711903759158615013:1441499079028900752:10098408595116167583,15198338012575594756,0
eq,63,8,0,8688617789079775942:2252363964458041373:8385815532177353064:86577707609399447:2559907086076978394:11924688347737465249:8134134586829752732:13730175244486792635,13206781893913047563:14350657903831614014:15024540616739498037:7339008248190819744:1153158259937465967:2632451687704413138:17739318720968006457:4714477386268578132,15481368207370565732,0
mle,0,4,3234478586633078098:14562632777540591289:9660031425324707540:16290251955829123219:14270951637952172070:306410255688544765:17820948633459084744:15587117814634046839:869686445661806650:1006874229391602049:16429042353961415676:13286775632922421403:8509972808339720590:4094014740031676741:9163714098563683696:4377918523309315583,11738996934495609426:11155998743350654905:10504646387610653652:15108837398591482259,2030406969812782687,2030406969812782687,1,10,9424014723281661463
mle,1,4,5028444656673652739:6525826457500155606:11447424088567183085:4018985690375289848:11192146435516617703:15673702257943894506:15672024201688638833:10203186605786457388:892387854265130507:303523752099561022:3794902942190187573:13059499417366329760:13127594020311482991:13882760190812766162:3732273436951177017:4759462481906593108,13532963004536184067:3119192423310219222:12292039050853129197:2837571133137648888,7096363857400474669,7096363857400474669,1,11,10669250069132115418
mle,2,5,6822410726714227380:16935764211169271539:13234816751809658630:10194463498631008093:8113341233081063336:12594250186489692631:13523099769918192922:4819255396938867937:915089262868454364:18046917348517071611:9607507604128511086:12832223201810238117:17745215232283245392:5224761567884303967:16747576849048221954:5141006440503870633:4072972119147653636:1181874793625575427:13641549507217514198:9649838560068163309:6574586873246637048:14104748536250315751:14157197409311537642:6094528007196034417:15319771813280498988:8212795274851024395:13980177493398396478:1894490731276375093:17551262139702040992:11095277367363052143:4144323459920207826:4993331265478510393,15326929074576758708:13529130176979335155:14079431714095604742:9013048941393367133:12204875818017670312,14225265163142402881,14225265163142402881,1,12,4475088086952094299
mle,3,6,8616376796754802021:8898957891128835856:15022209415052134175:16369941306886726338:5034536030645508969:9514798115035490756:11374175338147747011:17882068261800830102:937790671471778221:17343566871225030584:15420112266066834599:12604946986254146474:3916092370545456177:15013507018665393388:11316136187435715275:5522550399101148158:5418760795696983797:16926799823896186208:8895960807408302895:1304284962680895890:17206164277027163641:10539638649977879828:7010795420683184595:18306758475524409446:15454990532733736253:17597643997148479496:2806274137431833271:9551156928937843834:5224764894197696705:12278844760632363580:13689468947500863963:5419734859680500174:10930244801760865413:5322957532390641584:5886018648596271935:6003976756243915874:12117828037134533769:14861825782328362084:13344249066571981539:17524816870531825718:6189581736870991053:8009151294988065880:3891375926939591879:10112136798945620298:15381316837683290449:13107072368746122124:9701000120671288555:421304242136664990:13292198896065555989:5498918926743143936:6043481592771579727:10894150526241628978:15789363954389401369:1199014353197563828:14732494155190058995:14645654231362456582:3701935840438507613:919533033549704360:2056197085985780439:1173471980484827674:4917787302219808225:16449698540412190940:18395717054649699323:12910899594006733166,17120895144617333349:5492323856938899472:15866824377338080287:15188526749649085378:9126070615582115945:14122652025498702532,9811411266070336229,9811411266070336229,1,61,9368942430194725654
mle,4,2,10410342866795376662:862151571088400173:16809602078294609720:4098675041432892967,468117140948356374:15902261610608015405,14553527663547079559,14553527663547079559,1,2,2665104869848695764
mle,5,3,12204308936835951303:11272089324757516106:150250667827533649:10274152849688611212:17323669699483951851:3355893972127087006:7076326474606855189:7114205844105651200,2262083210988931015:7865455290567579722:994865630113479761,7684653857304080739,7684653857304080739,1,7,15121275595953284738
mle,6,4,13998275006876525944:3235283004717080423:1937643331070009194:16449630657944329457:14244864497048397484:276441900672885131:4927402042836409278:1730274635258061749:1005894897281749792:15233515439348907503:14411182178172253522:11923118339585871545:17768956006460743380:7486255223589558419:13468558276307746854:6667182274892980733,4056049281029505656:18275393044236695655:2782258293355955306:15268216100706688497,12397280001203728897,12397280001203728897,1,0,11331349518970281436
mle,7,5,15792241076917100585:13645220758386196356:3725035994312484739:4178364392490496086:11166059294612843117:15643733902928234872:2778477611065963367:14793087500120023914:1028596305885073649:14530164962056866476:1777042766401025419:11695842124029779902:3939833144722954165:17275000674370647840:8037117614695240175:7048726233490258258:10801915501894304441:6119523650140422868:8360350081881009299:4815558720550929446:4392241671020615165:14725943178597687752:15318675613588875639:11815448127709254714:15995865410546685313:18243550738919196668:13450892934694235291:3284333572164615566:11259008133308974405:17013114333709609328:14976562750404385279:7125349236488459298,5850015351070080297:10238586724196259972:4569650956598430851:2996949835252855126:15257593879549450093,5791974555962211452,5791974555962211452,1,1,18068345247490041867
mle,8,6,17586207146957675226:5608414438345760673:5512428657554960284:10353842200746214331:8087254092177288750:12564281831474032997:629553179295517456:9409156291272434463:1051297714488397506:13826814484764825449:7589647428339348932:11468565908473688259:8557454356694716566:8617002051442185645:2605676953082733496:7430270192087535783:12147704178443634602:3417704606701482033:3614761382071797996:14916749196873213643:15023819074801141758:11160833292325251829:8172273624960522592:5580934522328078127:16131084129999922578:9181655387507100153:2276989578727672084:10940999769826084307:17379254961514181734:18196681726978920765:6074964164275489800:7551752830690449079:18318862524715829370:4557325211648296129:2711521766280369724:17948732779130957275:9185844232413689294:3714965057000220805:18068280601480534960:14715222152695295807:3359561790710976610:6187597296661987465:2625553508662972516:2389621438968954595:6722126790670937142:6967869493771292877:3507665156608288856:1271411119130017991:1369874183975034186:1238296796622789969:6025942063765739404:12040775071769057515:3549682618366080926:11029484584863738389:3841129100030726656:4988263021046852431:4644235023720255282:1998502583150050073:15956676638032333748:8303739413953305587:14009569930665703430:6306882139878773853:818005324995360936:13355069585867116247,7643981421110654938:2201780404155824289:6357043619840906396:9172427643508573371:12178788677113895726:17172135741937244773,16055483925183261859,16055483925183261859,1,50,9938967252663723390
mle,9,2,933429143288698251:16018352192014876606:7299821320797435829:16529320009001932576,9437947491151229579:12611718157824940222,18302131443784878700,18302131443784878700,1,3,9347173953657670347
mle,10,3,2727395213329272892:7981545871974440923:9087213984039911374:4258053743548099205:1929643687306180016:6405377688565629247:14778448389464177250:17088037947286807177,11231913561191804220:4574911837784504539:9931828946325857486,16303685833974856842,16303685833974856842,1,4,12054684949174000445
mle,11,3,4521361283369847533:18391483625643556856:10874606647282386919:10433531551803817450:17297582558580177265:3325925617111427372:12629523957693731339:11704106738439217726,13025879631232378861:14984849591453620472:11719221609568333031,7503721086754852194,7503721086754852194,1,5,11581566031736904486
mle,12,4,6315327353410422174:10354677305603121173:12661999310524862464:16609009360059535695:14218777356144622898:246473545657225497:10480599525923285428:6320175529591628275:1142103348901692934:11013412575596661341:12393322002383091368:10559461046249321687:8581195130872214554:10878495707147440097:17773402454051810012:8956446026476645883,14819845701272953502:6948043271413184789:13506614272810808576:15427594802821894735,11544941172562607247,11544941172562607247,1,6,16327506994366241981
mle,13,5,8109293423450996815:2317870985562685490:14449391973767338009:4337743094605702324:11139972153709068531:15613765547912575238:8331675094152839517:936244320744038824:1164804757505016791:10310062098304620314:18205926664321414881:10332184830693230044:13198816342843976955:2220497084218977902:12341961792439303333:9337989985073923408:429903487480733791:8355353463216329474:16780306030444844713:10082469357355979780:12841473872575119875:11782027934672623830:9333751829237860589:11301854642841298424:16807177727266108903:765666777865720810:1747705020023510897:12330842610714324780:11087000955121115147:5667774619615926334:16907203454759667253:9683770801700397984,16613811771313528143:17357981025082300722:15294006936053284121:3156328537368061364:15231506738645675507,10683079812022064235,10683079812022064235,1,7,17589189942789314881
mle,14,6,9903259493491571456:12727808739231801423:16236784637009813554:10513220902861420569:8061166951273514164:12534313476458373363:6182750662382393606:13999057185606000989:1187506166108340648:9606711621012579287:5571787252550186778:10104908615137138401:17816437554815739356:12009242535000067323:6910521130826796654:9719533943671200933:1775692164030063952:5653534419777388639:12034717330635633410:1736915759968712361:5026307202646094852:8216918048400187907:2187349840609507542:5067341037460121837:16942396446719346168:10150515500163175911:9020545737766499306:1540764734666241905:17207247783326322476:6851342012885237771:8005604868630771774:10110174395902387765:1359762089068413856:3638566426757481583:2591474322243197394:10146347118143945017:5667463666748675924:5096127445574092563:1601025554919337126:15033057306033370237:11031584299544690248:4001732498670693367:12174613050956760250:4190649451222686721:3709796363739933820:6979523673285318427:10833058458700330510:17048934630489682885:16577875047401690608:3504247869962185855:17072941073184461986:6038026896918151113:18376855533073378980:689955974411685923:5528886292807169142:15535486457119589389:9464342858400262808:10671963672154285575:17879856841520556426:5792013889889748113:6472965011091226060:1514200088722493995:5550192952603527134:10198724761357665621,18407777841354102784:9321174705041865039:17081399599295759666:9331806345623779609:12152701536210121140:17142167386921585139,10359966007669501418,10359966007669501418,1,24,7531685152141062682
mle,15,2,11697225563532146097:4691002419191365740:18024177300252289099:16688698711117138814,1754999837685125809:1284368385001429356,10999022664926653965,10999022664926653965,1,1,16858336539700811309
mle,16,3,13491191633572720738:15100940172860481673:1364825889785213028:4417432445663305443:1903556546402405430:6375409333549969613:1884901798841501784:3231194767910822087,3548965907725700450:11694306138670545289:2209440852071159140,6860180438553082161,6860180438553082161,1,2,13902167967263665643
mle,17,4,15285157703613295379:7064133852820045990:3152218553027688573:10592910253919023688:17271495417676402679:3295957262095767738:18182721440780607489:16294007632772784252:1255610391918312219:7496660189136456206:4562857164655605701:9423079968468863472:13222557117021474943:4481990739924232354:9062943219698828233:10864165819463033508,5342931977766275091:3657499818630109606:3996833515313634685:9411495696681382728,1288054397637373480,1288054397637373480,1,11,15749140724826547588
mle,18,5,17079123773653870020:17474071606489161923:4939611216270164118:16768388062174741933:14192690215240848312:216505190641565863:16033797009010161578:10910076423925194801:1278311800521636076:6793309711844415179:10375461826593929214:9195803752912771829:17840178328993237344:14270736190705321775:3631502558086321554:11245709778060311033:7158846870227384596:13293002319731176915:11499106605108339814:5248189517838745917:10659128670349097992:12403222577019995831:10495230033515198586:17022774763354518721:17483271324532295228:10796422241933893083:1218420461319349710:13720685451602565253:4794746948728048560:11585611585962483519:9292698671534293090:11815788772710346889,7136898047806849732:14067437572299225539:5784226178556110230:15586973504937100973:18284224800177455288,4544476433393083545,4544476433393083545,1,28,12198558916718606003
mle,19,6,426345769984893045:9437265286448726240:6727003879512639663:4497121796720908562:11113885012805293945:15583797192896915604:13884872577239715667:5526145215077605350:1301013209124959933:6089959234552374152:16188066488532252727:8968527537356680186:4011055467255448129:5612737567776859580:16646805970183366491:11627253736657588558:8504635546776714757:10591183276292236080:6753517905299128511:15349379994161030114:2843962000420072969:8838112690747559908:3348828044886845539:10788261157973342134:17618490043985532493:1734526890521796568:8491261179062338119:2930607575554482378:10914993776933255889:12769178979231794956:391100085405397611:12242192366912336670:8748379812023377813:2872934106015136128:17863721513636846799:3644359067321434802:2735479862027831449:12396010793955502900:6325057089827890547:12223462588196840326:8201564353384675805:2180178500344614952:10908790632680140887:14914878164955572634:13497350390437132129:840320798310489180:4639723494637330811:17899041507483035886:4655550335311168805:17690369813551383504:17055401544178621663:7184651442445579650:6137174197050058537:10520426206077860484:13084265311357388419:5878095246803985238:10406642041682010477:11750933221754631288:13333592319857558119:12922281323358226026:15564747639537121265:9818127761898628524:6419225296658740363:10642894753218048702,8930864117847424373:6030631252258789856:7571618841798585775:3315707239483267602:15205419597741900921:1744907029650575764,15872298328716150268,15872298328716150268,1,13,13031610712828368646
mle,20,2,2220311840025467686:1400458966408290557:8514396542755115208:10672599604976626807,10724830187887999014:16440569005927905789,8594938736691786551,8594938736691786551,1,2,11709188821935990093
mle,21,2,4014277910066042327:11810396720077406490:10301789205997590753:16848077413232345052,12518796257928573655:8403762685887470106,8874447999440407372,8874447999440407372,1,3,9698189835726571821
mle,22,3,5808243980106616968:3773590400036970807:12089181869240066298:4576811147778511681:1877469405498630844:6345440978534309979:7438099281928377934:7821095662244388613,14312762327969148296:366956365847034423:12933796831526012410,16758916124407682866,16758916124407682866,1,0,3736413638386036446
mle,23,4,7602210050147191609:14183528153706086740:13876574532482541843:10752288956034229926:17245408276772628093:3265988907080108104:5289174850157932023:2437164453396799162:1391818843538255361:3276557325384210044:2544996988866443547:8059422675132313614:4034796241432946117:7874231223482114032:13367787397442891391:13153429571046698658,16106728398009722937:10776894119516150356:14721189494768487955:9570874398796588966,16501777068817374860,16501777068817374860,1,1,15449097579765185311
mle,24,5,9396176120187766250:6146721833665651057:15663967195725017388:16927766764289948171:14166603074337073726:186536835625906229:3140250418387486112:15499977318258761327:1414520252141579218:2573206848092169017:8357601650804767060:7832146459576221971:8652417453404708518:17662976674263203453:7936346735830384712:13534973529643976183:15233578929523365562:15528832132807083521:1472318479962623612:10515100154643796251:661616798194051086:9459307333094931909:4510306249164183536:16509181278486562431:18294583641251718818:11765282354589968841:7961976620358176932:4320450416442722851:4622739770540189302:240271871868800525:11223339375889575064:14374210337922285575,17900694468050297578:2740087799475714673:16508582158010963500:15746352207052307211:18258137659273680702,1002681822959728298,1002681822959728298,1,2,6350379419071544631
mle,25,6,11190142190228340891:16556659587334766990:17451359858967492933:4656500498836114800:11087797871901519359:15553828837881255970:991325986617040201:10116046109411171876:1437221660744903075:1869856370800127990:14170206312743090573:7604870244020130328:13270038665376470919:9004978051334741258:2504906074217878033:13916517488241253708:16579367606072695723:12827013089368142686:15173473853862963925:2169546557256528832:11293194201974577679:5894197446822495986:15810648334245382105:10274667673105385844:18429802360704956083:2703387003177872326:15234817338101165341:11977116614104191592:10742986598745396631:1423839265138111962:2321740789760679585:14800613932124275356:10236023450085513915:1954175321124321582:17743674069599674469:14288717480043974160:17663843370072369695:13777173182529374658:8304546116976244329:12541297741534914756:15873586862218389443:18441057776062872470:2011106101264377005:16715906177209304760:10485019963506128807:851974977824514730:11965116796729372465:15229820945133149164:1416807125028273611:1509576813181227774:9655656479887792629:1181903267594673248:2517603038047804975:180897595625808018:14772022504133830905:16425318682876722196:15226749876362018003:1977650237049315174:15256772523345780797:10410555799294668552:8028142719962643895:5025445710742348666:11151412924266906561:7486549928708598076,1247916464381320603:13150025553144830606:18295974821253439045:3475085941598473840:15179332456838126335:1714938674634916130,7958899048685214273,7958899048685214273,1,51,3922580596074608891
mle,26,2,12984108260268915532:8519853267294331307:792008448500416862:10831978307091833045,3041882534421895244:5113219233104394923,9549887910625356414,9549887910625356414,1,0,14641212424364253559
mle,27,3,14778074330309490173:483046947253895624:2579401111742892407:17007456115347551290:4930187467030410625:9394924694972852220:15140221196785699995:17794927765425544590,4835848604462469885:15523156986773510856:3424016074028838519,14855369205119396197,14855369205119396197,1,5,4624453108471225737
mle,28,4,16572040400350064814:10892984700923011557:4366793774985367952:4736189849893717919:1851382264594856258:6315472623518650345:12991296765015254084:12410996556577955139:1505325886554874646:18206549012633556525:13161276224848509496:6923041597351855399:8676158227582206506:1477726256258906289:4657328163089909612:15061149364033086283,6629814674503044526:7486350666733075173:5211408737271314064:3554775292656076959,18347208257259753487,18347208257259753487,1,6,5643858055901860650
mle,29,5,18366006470390639455:2856178380882575874:6154186438227843497:10911667658149436164:17219321135868853507:3236020552064448470:10842372333244808173:7027065347730365688:1528027295158198503:17503198535341515498:527136813077281393:6695765381795763756:13293779439553968907:11266471707039995710:17672631575186954549:15442693322630363808:3515778238560464751:2019736915612379346:14637863128335670329:5680820315126562388:16926015669677580819:10080501975442303910:5671784453441521533:3783357325290231112:523933164808353527:3349293744948589498:7432692061654015745:5710293257330963324:16777229837856674331:6158108838215357710:3608834592664200901:16506228308932234480,8423780744543619167:17896288420402191106:6998801400513789609:9730253100911795204:2864111647095908867,18273385829951090250,18273385829951090250,1,23,17308034289702797148
