# superneo_goldilocks_v1
modulus,18446744069414584321
add,15764466436904715894,14162341670948515341,11480064038438646914
add,18033750093676285080,17967746213374009351,17554752237635710110
add,5748272683668118410,12282849698846625425,18031122382514743835
add,14263323312561602508,7488800569603976235,3305379812750994422
add,1319009205915310558,16424442456231866197,17743451662147176755
add,5827410950715489856,1716967627237765775,7544378577953255631
add,17630813798347724146,638267859815765081,18269081658163489227
add,4250883921347492852,16347958602357675827,2152098454290584358
add,3488794912068395590,8252582441908961693,11741377353977357283
add,4744286824132881640,1618392062833589783,6362678886966471423
add,5333854607820035162,15109199979821480737,1996310518226931578
add,2863891640678958364,9532837554652810043,12396729195331768407
add,15579931366297059246,8121264617262548197,5254451914145023122
add,17498555398110115984,16564672637027656351,15616483965723188014
add,3821234328413534274,4474822913026876137,8296057241440410411
add,9868181289706978116,14650831516917393475,6072268737209787270
add,2781670680431890966,17655124299364210989,1990050910381517634
add,11425200224990708024,13482648239645933607,6461104395222057310
add,16009022685624213802,16563863335714171825,14126141951923801306
add,7105720964872994412,1112265678049758795,8217986642922753207
add,15795864159126616446,15431609638469951093,12780729728181983218
add,11304682923693287136,11182798409111369391,4040737263390072206
add,16952327203025628946,3476298610562446713,1981881744173491338
add,17870266926316318356,8945612022879804755,8369134879781538790
add,5852460611193509350,8354480554813945021,14206941166007454371
add,6780622429368109448,10009536108909487671,16790158538277597119
add,13170312647640236538,9620180133541716033,4343748711767368250
add,124731662294608828,5333279166419219803,5458010828713828631
add,8582335756003870542,18162731939447634949,8298323626036921170
add,12060464193990904112,898744900318932671,12959209094309836783
add,1414477650284476898,4051438443572562953,5465916093857039851
add,404650434025493988,5572913892181898851,5977564326207392839
add,6353415465123016118,9628445975934866509,15981861441057882627
add,9899985537663845848,9941971905057845319,1395213373307106846
add,4093390828923385546,2888934546195093713,6982325375118479259
add,3989621780526435596,10852915699150831723,14842537479677267319
add,1507695040257845534,13368721741429300629,14876416781687146163
add,10847558593111187328,6327281532021983951,17174840125133171279
add,7748857336087664818,15545365447046358681,4847478713719439178
add,9979267613490966836,14098125703129609075,5630649247205991590
add,14796269159513430406,2763011972072142813,17559281131585573219
add,14233510909242029608,14942526941450821207,10729293781278266494
add,10115197034399350682,7679122988418143585,17794320022817494267
add,2510861669462336092,5791769173136404347,8302630842598740439
add,509564000207511278,2620970200548573989,3130534200756085267
add,49084566944704976,14199490825681193695,14248575392625898671
add,13232718672346565506,7535650176935216425,2321624779867197610
add,9476943827694583940,13294544208736687235,4324743967016686854
add,3032814935790393686,14166272673509842797,17199087609300236483
add,9161215799626275448,753756922536734823,9914972722163010271
add,4492755071139126378,17986104678448371185,4032115680172913242
add,13420849237400939436,7944856978124784267,2918962146111139382
add,12161945458319698110,4988897305733426357,17150842764053124467
add,5345380075500726304,13796895066488778479,695531072574920462
sub,9350811274108980586,13534646763440583409,14262908580082981498
sub,7458985977641370796,17151301945178761099,8754428101877194018
sub,15374555135674018238,11904988794677942709,3469566340996075529
sub,4048193439342235936,8404683370843530223,14090254137913290034
sub,5534169524973609810,8394606134893569209,15586307459494624922
sub,10175503519392398548,14780620724702486163,13841626864104496706
sub,16478275892782943782,6393229351541774333,10085046541241169449
sub,8470304749063551944,6632224258080947063,1838080490982604881
sub,16406359421344513594,359987613476681601,16046371807867831993
sub,18327366186260988412,5611524945003765403,12715841241257223009
sub,2069402511197538190,16917108885405124421,3599037695206998090
sub,1108940709687280496,1100264293693451263,8676415993829233
sub,12382271756203949602,2410745208435215177,9971526547768734425
sub,17283543111062205476,10607171673772361635,6676371437289843841
sub,6575171528424240630,8440200467490604941,16581715130348220010
sub,6461043691985422360,7064711612669859207,17843076148730147474
sub,5150469240616764170,7610170296065245201,15987043013966103290
sub,10841871478098539340,11165918354017204651,18122697193495919010
sub,4888837660899801438,5661001544412035285,17674580185902350474
sub,14528193773417458112,804294102469629967,13723899670947828145
sub,5807009194142592242,3202147984530093529,2604861209612498713
sub,4940581620708188020,12126360928729699507,11260964761393072834
sub,12255197868260520390,13435880564611824413,17266061373063280298
sub,2432856296851851368,2818409080535700375,18061191285730735314
sub,8161787576663383002,2174264812696046753,5987522763967336249
sub,6280310516437981340,15517105582607087803,9209949003245477858
sub,11725871586087124782,5104637010642202213,6621234575444922569
sub,14777942221676446736,15851976539747100703,17372709751343930354
sub,10917598906215722946,15939420135629808745,13424922840000498522
sub,13983519595724684996,2992423135755879875,10991096459968805121
sub,11054304529209885078,13945080096011006637,15555968502613462762
sub,7954741903399075000,559622337874195879,7395119565524879121
sub,13875174326512519338,15658557860778171697,16663360535148931962
sub,7617279245356184044,3255594387471948747,4361684857884235297
sub,3941749122495240446,558745562154280949,3383003560340959497
sub,7035743120734163552,13596861106982378543,11885626083166369330
sub,6683915221878703762,16060660943350994681,9069998347942293402
sub,9009624137406550548,3347539715814431443,5662084421592119105
sub,14367764656925009254,8396259912867245629,5971504744057763625
sub,13948316992756491528,10954222328396544951,2994094664359946577
sub,6575548458547153274,10243511680223457729,14778780847738279866
sub,2224217348988108604,6140269762364744411,14530691656037948514
sub,5407684171616208590,5407618809178858885,65362437349705
sub,2930541164994073776,6331104298692375615,15046180935716282482
sub,18446592658900365666,14339150123601317257,4107442535299048409
sub,7510046987209021796,10311392269245518819,15645398787378087298
sub,9816126590916762934,17293740148647030221,10969130511684317034
sub,9965935437740015960,16771846414026728903,11640833093127871378
sub,5247223876814413386,13030882369470728785,10663085576758268922
sub,3347225740487721100,728309756343586283,2618915984144134817
sub,6215599105802111134,12768821595402626837,11893521579814068618
sub,9963256392460077824,5250551355732619343,4712705036727458481
sub,4760374488964821042,15777070365672605721,7430048192706799642
sub,9788779907274527924,11885500596989702387,16350023379699409858
sub,5437915754383354118,3944068927355072861,1493846827028281257
sub,16987618625437290920,9014939879282947031,7972678746154343889
sub,16271987043659597594,5065976990739228385,11206010052920369209
sub,4221504537083000284,13564887811544128763,9103360794953455842
sub,1011676296305778286,15537006241338649765,3921414124381712842
sub,17052684626043958608,479642605153931359,16573042020890027249
sub,8953670324394738434,17152718393141905065,10247696000667417690
sub,7797614258908742660,17915743260293853699,8328615068029473282
sub,17012875874230700246,2903657503959070957,14109218370271629289
sub,5938312653424727544,13877897827538822631,10507158895300489234
sub,12397194682246464490,3579423854479984497,8817770827766479993
sub,13297540294713974572,12568633602551336971,728906692162637601
sub,6572385012455180350,5892240217002980917,680144795452199433
sub,13749901308496958368,13635633401356620911,114267907140337457
sub,15635385086700497362,5341068540464924985,10294316546235572377
sub,5053189001667831636,17296673470717515539,6203259600364900418
sub,15755261723532737702,11590687484154512509,4164574239378225193
sub,8542872850975018568,12708959133259693047,14280657787129909842
sub,2021232226752910522,4775108452584270849,15692867843583223994
sub,3693413917366205564,8902744608479258395,13237413378301531490
sub,6325404709609915918,4566348581325128645,1759056128284787273
sub,7049434683425236464,9441961511996963967,16054217240842856818
sub,3742388871302292642,11552851210948661193,10636281729768215770
sub,4164222413747011236,14360332152290533411,8250634330871062146
sub,4462865141362345078,1946941427723801613,2515923713638543465
sub,11535376079439428248,10498312396682327559,1037063682757100689
sub,6225784037036833162,3697091137136596113,2528692899900237049
sub,4232500929992822220,7247617132495872555,15431627866911533986
sub,12699086646393788382,9438631192679486805,3260455453714301577
sub,13899217095858220096,1709879702166980751,12189337393691239345
sub,3562641174038459250,9271053972523063897,12738331270929979674
sub,3337873308347091444,10307557389917588787,11477059987844086978
sub,5508075958842990662,6796277789892306845,17158542238365268138
sub,5864962070487341800,7024005251505640471,17287700888396285650
sub,9316579391217545818,910801494790373665,8405777896427172153
sub,17593049929113932572,5732139491214082363,11860910437899850209
sub,8189762393338133934,16697877047888390885,9938629414864327370
sub,16375322046178305680,15436233520652630175,939088525525675505
sub,348077378091963970,6009168587813316841,12785652859693231450
sub,7833421543517358404,13223036685682630211,13057128927249312514
sub,10456808262025367574,8808314684233121581,1648493577792245993
sub,6952500024184942392,9852405234476029479,15546838859123497234
sub,1604843030563929898,16046169908308373937,4005417191670140282
sub,15297868036670704748,13385750426312082507,1912117610358622241
sub,6115776316858955646,1530088707697378421,4585687609161577225
sub,16751010992111277280,11532389610628582575,5218621381482694705
sub,6387901089853443346,14548859121981275001,10285786037286752666
sub,2669810453149973652,18263647408592606035,2852907113971951938
sub,16102170660328723430,5391323517509655229,10710847142819068201
sub,7751494827445794696,12931632171602983991,13266606725257395026
sub,9201399105387159546,10324796822764643905,17323346352037099962
sub,5570853267816724924,12336893771773111131,11680703565458198114
sub,14335648035803039054,5435077211083055621,8900570824719983433
sub,11745402194048841520,2941157871562704063,8804244322486137457
sub,17108296621859133410,13390626052357329417,3717670569501803993
sub,10972467386239001572,9359609361295961187,1612858024943040385
sub,13781212213312859062,14708339032496536141,17519617250230907242
sub,17628682822044333016,14971019905818052167,2657662916226280849
sub,13430866666074543306,12187768068883570385,1243098597190972921
sub,15343219420646464268,11263273685594797675,4079945735051666593
sub,2121924869953546014,14361411551153292181,6207257388214838154
sub,6578343359636245888,1215863308417720527,5362480051218525361
sub,16162246081362081458,15648077386845678745,514168694516402713
sub,7147956624387309364,10432079336881891699,15162621356920001986
sub,7267766467160528774,6493691386188357085,774075080972171689
sub,13414334673552319528,11290241935442064471,2124092738110255057
sub,5002887646132886938,583308055996783457,4419579590136103481
sub,6237255216731467868,15956039503711872379,8727959782434179810
sub,7267117091770834158,12345918594791647525,13367942566393770954
sub,2415484913280817104,10578793303763509471,10283435678931891954
sub,3913802233794963842,6939680743882279721,15420865559327268442
sub,8195454193164193412,4962892064248105603,3232562128916087809
sub,3698443321416898390,7356851849815688557,14788335541015794154
sub,10223172341468301432,3509588693221475943,6713583648246825489
mul,11738996934495609426,11155998743350654905,3339330084463033082
mul,10504646387610653652,15108837398591482259,11991133430417790150
mul,18362486222888779046,4914264166151756541,144089783383499056
mul,1726835938268070600,16379230899411809911,11160279711617459641
mul,3340666921759333690,749565587524168321,2225892748547158024
mul,15359239110072334588,16632335019108813211,1419004005505347468
mul,9093227903492052622,12441545724642798149,411812421795369811
mul,10701605406027360880,6260748437753530111,17063189919796306654
mul,4772713709224049954,13147417055066693193,3030939214279808620
mul,4317365136751561508,1129409286894113443,16453962265221983866
mul,1364209965061858550,5951844783602289293,11481151887318085477
mul,981065465153556248,13182747074996899975,4971718444259510382
mul,8581248902540354058,2771888874444829457,17870762272913547344
mul,11185988247299746380,738054086077605035,2734968600824329319
mul,1723721433819318366,8836365336925215701,5127636754180927919
mul,14038595972478177472,12035762057871766287,4104908151238492005
mul,5057695130441083890,10273298473737324761,12643148058182237130
mul,7949953018714306164,4295361212707315635,8025363815007837257
mul,12262521477094105286,12421039149913554461,7201082014702584903
mul,7503348806275092328,4029788544860458647,3874269008249139682
mul,17401974143663504090,12010109435004927905,16143539679880259545
mul,15310650961552052124,9734329459298018235,5086708908261419460
mul,9578327675836206638,9317739191308210533,17497822974773203340
mul,1835946590264945424,1253097134153122591,10063121272109824426
mul,8380815357867077314,4492267701045163881,3672160504684098133
mul,15762071659744990660,17886479699217846467,8662630440337224653
mul,10776684368465866902,14083193535665010093,4844229991538948702
mul,1591206980243653560,12220669133861023911,16671083724921949939
mul,3795059665046382506,14356383127585443889,6796277135870947580
mul,6391603025380042988,16511286468561831627,1750281319621433187
mul,3266705230297819134,8214569016440670965,4362431213643118474
mul,1497763274590861664,15820455855542843183,18370907300873255564
mul,16074328142541063570,14270949306134522361,8177462861786224881
mul,9543560731977754900,3023745940918379987,5371242119282093882
mul,5558931651160495206,7385520104840196413,17553396929233357494
mul,14344722303602306056,6137650778302822071,9522935545136420821
mul,11172753835600275578,12807406698581877953,8123545783873731685
mul,2093655401485563452,12441559685911907803,16017358936815507925
mul,2916942528982554062,17322782211663890565,11847803627945715886
mul,1767881082242890672,4297934164585451327,5209335875455050465
mul,15617229601464971362,12706218777516466313,7655951093458856130
mul,4956764872341549156,13919227473431224035,9395422702369948957
mul,6105064265377729590,6979748770419486925,5915310042567234971
mul,8223757899138549848,2313124687422087367,9220534553642603097
mul,1907934193910201674,10056500053744319825,153037686468283897
mul,9501565267280246668,1735404150213785835,15500348899209090012
mul,18180564508325713822,1318654163841518101,16826609170144178974
mul,9309417823157334528,17461582668045208399,6244269154000091775
mul,8730413417780309810,7058931580192152345,13239357608925738605
mul,10672116381751929780,15935832490416258035,13535996008819491314
mul,16854553022173026310,13533720991376651357,5187684728756681616
mul,15880957695518464168,2148183414848909015,17757630097867184727
mul,1357818316223063578,10168903068086933985,18021063915496371516
mul,10723932580706856156,11426162780623702011,5221010991209052870
mul,3874591703921126766,8623378844255309733,15798755351581283714
mul,10927099104697506896,3358413842593409887,8777828139142903410
mul,9268388496639787522,980412515395099049,9586061655315089789
mul,10378177404462799620,5303381790268243203,9435708458155329919
mul,10448270453205776342,15244931701834808301,12107811400830092608
mul,17549664247385742584,15996707798635340007,6021719428280640363
mul,2101055260759630570,17953423479216847473,222404088267762745
mul,1759271905240241708,15921445159340964619,14756141795750812578
mul,15175395495493998398,17665048835379878197,9987966862574230111
mul,6696504908747504288,6219481942418648943,17112197808130850756
mul,5179328895944599762,17340419622387342393,14992850269204596106
mul,5629662356520894036,4934435740948095507,7112460760387844608
mul,5657781101179743142,12388198019396732797,9176714788793615563
mul,11753442069357253960,10732198799395174135,13004595822756342469
mul,16432376748520846266,17252352861830962945,10951140337880405123
mul,1882760447063831420,7298935592826966555,10753517035730693095
mul,9562603631893878030,8769539369523750597,14826899771294011258
mul,5545524543076371696,1243046631570397055,16714899935988756947
mul,16981643762100036514,15849517769665503945,17324432109823024121
mul,8272228412925580708,4366081230821403427,2130069364905501636
mul,17835847221583573878,16561596465081833229,11703165985732745330
mul,560753464728371608,11410278744130679047,8046406855558092604
mul,1111455328048109706,10307438798407796625,7735012248196297215
mul,3143779821230212300,5126652769986563371,12847323798877476789
mul,6156005071523833566,357424968768534613,11838234379600758688
mul,16332818294454883136,5788269740430697359,12814486745162109529
mul,734432555950551666,11541399708768595289,10664280184388967434
mul,17632915239511482612,17555126046367455283,2948767754176151468
mul,6294896608423350086,3158852573311298205,1548326971039507809
mul,18191770299846566376,12100653622392950551,4261837265633313373
mul,16310240731324092762,12529267971031184417,9315375052866470082
mul,11117769735568624156,6315724449786178619,14310077351884289158
mul,17177962241482591406,8194775235655142885,5863815757872733156
mul,14578724880842362256,16230784158124626847,1975425722188174169
mul,5775526199160935746,4904919160004803561,8830009048667884730
mul,2368427914975010884,5093986279762307395,5398519969373492657
mul,5280564148943453974,11796240850675122733,15465097316523277050
mul,7285104218046035512,7756672056764862759,11795154187758024059
mul,16724785731669515818,10984717736680973489,3492426142042364622
mul,6165420908190827372,317000903264939851,6600558438301035482
mul,11757466706817353342,14683494302371391349,9269487647711683303
mul,4242758273048902624,6251827188481451951,13932979565229156676
mul,14780825025676774418,8746991977044610681,10948972372470991097
mul,10268145126473634708,17960305871307267667,2352623890464176617
mul,11842271106141897446,12956867507908042173,11498620828749293271
mul,14456279166147378824,12587699423948568375,14697673708071092877
mul,9840952532430831354,15862498010011507009,145759592379687264
mul,4233095687198585020,8307626843585959515,9346044644988299393
mul,1605900207664092238,2694726502529762565,14430188975738926207
mul,15701360071748673072,9866944395398111167,4322736032580110889
mul,12092528430322489058,1480485984969860361,2756053543920470848
mul,17292030180428806884,6661663373207320419,6407520388598537113
mul,5447064251566971574,17717540517175901517,7112517867226297771
mul,3487147378943228632,11318585226216489287,10185132032777929015
mul,2858778137207911370,1199859497024737745,3887818513572997673
mul,10251651270802477580,9185606125376217451,5952124362920411863
mul,15065224393369450014,12380385747114567317,5749581416704954042
mul,14598706572047398016,10687670654293097423,9714273941048340972
mul,7375808605445698994,16332231930241761177,14293821757012980654
mul,14127624072873285172,12977231683287757939,2527066633689958202
mul,3464803962025035398,5483100942401560797,11541819610440920592
mul,6153421731505318696,17785672061537939287,11641184374315997258
mul,2605655360436354202,17367859962241945185,7322490253262591601
mul,5719700882404550492,7845241624945692795,7962628679299990615
mul,3802692243366702062,6196250185693695013,3788957347258226589
mul,849748838312279760,17196882378154441695,10107336394470471894
mul,12200691715917441154,11132774384335281705,1495868568449675346
mul,822254243959170436,17191111618496288131,2501262463684393888
mul,16825558932899169878,8941038221641009261,5792230712236101721
mul,6128963158190411640,4525839648605012327,13712216851655426337
mul,3707701707500411242,15917795465377763057,11362537563126925016
mul,9023784873982554284,10655754320063243147,16695791471550705218
mul,11535907618243130814,4272417095588296117,1868194252847356343
mul,439186216756002080,14345066852724383727,14871646686824802156
neg,4090286858577890666,14356457210836693655
neg,6855521349704889073,11591222719709695248
neg,4760507578212877484,13686236491201706837
neg,11462669910582798219,6984074158831786102
neg,5719223258625206718,12727520810789377603
neg,12773878137163930037,5672865932250654284
neg,13206189096240648480,5240554973173935841
neg,6746844599848985583,11699899469565598738
neg,11154858768613253970,7291885300801330351
neg,4899096556116206777,13547647513298377544
neg,16483003968337673428,1963740101076910893
neg,15619068064843898515,2827676004570685806
neg,4205192561565224486,14241551507849359835
neg,4607138394617649149,13839605674796935172
neg,11162031617742781384,7284712451671802937
neg,17710320987089976183,736423082324608138
neg,1882755034234453562,16563989035180130759
neg,11689058329770948481,6757685739643635840
neg,3954838025407005180,14491906044007579141
neg,9028995125852855963,9417748943561728358
neg,8363598779252410254,10083145290162174067
neg,11464481983714641733,6982262085699942588
neg,3192725935554118512,15254018133860465809
neg,13083805944778124287,5362938124636460034
neg,7938859319639113250,10507884749775471071
neg,15919119147179543369,2527624922235040952
neg,16192997817537737764,2253746251876846557
neg,3506387188621871011,14940356880792713310
neg,7576305540326569462,10870438529088014859
neg,17221486593703741325,1225257475710842996
neg,10741263699694176280,7705480369720408041
neg,7447227859145561479,10999516210269022842
neg,6670010366401561354,11776733703013022967
neg,12374053750014394385,6072690319400189936
neg,1015911412351939404,17430832657062644917
neg,14435295004483500459,4011449064931083862
neg,16702830068463565150,1743914000951019171
neg,2928588915468007637,15518155153946576684
neg,13060311353554037184,5386432715860547137
neg,13620519239531419663,4826224829883164658
neg,17211102868007546098,1235641201407038223
neg,12838406973748032985,5608337095666551336
neg,370111265410031476,18076632804004552845
neg,3420725663904830643,15026018405509753678
neg,3514030315373523398,14932713754041060923
neg,6719518926881110813,11727225142533473508
neg,15287591448571889768,3159152620842694553
neg,7524882587107513239,10921861482307071082
neg,2132163058199927770,16314581011214656551
neg,4719301881596284065,13727442187818300256
neg,7196945844269979804,11249798225144604517
neg,7808918249701554363,10637825819713029958
neg,5136439956521205550,13310304112893378771
neg,6626527855052582501,11820216214362001820
neg,15584948363249157136,2861795706165427185
neg,14772388148028876831,3674355921385707490
neg,12601707253044506562,5845036816370077759
neg,2396929440923542633,16049814628491041688
neg,15368576615342816964,3078167454071767357
neg,1615880284285420995,16830863785129163326
neg,15954199776980631958,2492544292433952363
neg,12016952474664121005,6429791594750463316
neg,821272757928213688,17625471311486370633
neg,3734139936914109863,14712604132500474458
neg,14157555620242655402,4289188449171928919
neg,17464407521616026929,982336547798557392
neg,7764805742882271724,10681938326532312597
neg,6887851038070889419,11558893031343694902
neg,12175648863050881278,6271095206363703043
neg,18006491104249653237,440252965164931084
neg,2926961520460042848,15519782548954541473
neg,5022584985954180143,13424159083460404178
neg,1900628932121069202,16546115137293515119
neg,7926175330105890553,10520568739308693768
neg,15261170851931165204,3185573217483419117
neg,11457100193953061587,6989643875461522734
neg,15096957591800866150,3349786477613718171
neg,3016307310978788925,15430436758435795396
neg,5104034245824455944,13342709823590128377
neg,15544141486390672311,2902602583023912010
neg,380352538506037626,18066391530908546695
neg,14453772234810503617,3992971834604080704
neg,12546300746858135356,5900443322556448965
neg,13879342770957755099,4567401298456829222
neg,11358737566610212558,7088006502804371763
neg,13095270626763187589,5351473442651396732
neg,15446431554865304752,3000312514549279569
neg,7984049073638470719,10462694995776113602
neg,6004997703163294050,12441746366251290271
neg,4713170355848564105,13733573713566020216
neg,1925488021001869668,16521256048412714653
neg,8722493521557623779,9724250547856960542
neg,13687730733003316534,4759013336411267787
neg,16146491114185321933,2300252955229262388
neg,1072621172358152536,17374122897056431785
neg,12901509820942181831,5545234248472402490
neg,15274780893088620106,3171963176325964215
neg,9960507843565324881,8486236225849259440
neg,16125037125993267340,2321706943421316981
neg,135395490598456811,18311348578816127510
neg,7323551548516206750,11123192520898377571
neg,1038601602603116309,17408142466811468012
neg,3725956826411895552,14720787243002688769
neg,3506305608043425871,14940438461371158450
neg,16667137803575128114,1779606265839456207
neg,7444947468615288857,11001796600799295464
neg,2809137051324404916,15637607018090179405
neg,14106194925540585715,4340549143873998606
neg,6870535203182684422,11576208866231899899
neg,9949102865042092381,8497641204372491940
neg,5152086113996755368,13294657955417828953
neg,11734847525187335127,6711896544227249194
neg,12396951629651691290,6049792439762893031
neg,12472465001993496289,5974279067421088032
neg,18248842271158449628,197901798256134693
neg,6154319447140932859,12292424622273651462
neg,6695144501385436782,11751599568029147539
neg,15898399808587852965,2548344260826731356
neg,313376760628344144,18133367308786240177
neg,3969317637289660511,14477426432124923810
neg,16044613219477701378,2402130849936882943
neg,11839064942249002665,6607679127165581656
neg,16930479332013818884,1516264737400765437
neg,8312274940852826627,10134469128561757694
neg,2745773677136414934,15700970392278169387
neg,2172979271681751277,16273764797732833044
neg,15949172490414495224,2497571579000089097
neg,12715383976795956711,5731360092618627610
inv,4090286858577890666,14269530450363923608
inv,6855521349704889073,9597504662796015650
inv,4760507578212877484,6809985715047777971
inv,11462669910582798219,13392113382488380995
inv,5719223258625206718,15440103909134467045
inv,12773878137163930037,15617944258102245002
inv,13206189096240648480,7078319837864758944
inv,6746844599848985583,16222405760775136365
inv,11154858768613253970,15848201913612041194
inv,4899096556116206777,8052082834448823882
inv,16483003968337673428,6582536020374659666
inv,15619068064843898515,8842425836970452817
inv,4205192561565224486,14868806450245061050
inv,4607138394617649149,11815012236055808138
inv,11162031617742781384,16408922832855552081
inv,17710320987089976183,1248754118561490301
inv,1882755034234453562,1760488258748951399
inv,11689058329770948481,11951484072340335519
inv,3954838025407005180,11053879492124218938
inv,9028995125852855963,17316044969566144534
inv,8363598779252410254,7659649126556371818
inv,11464481983714641733,16107467368755030934
inv,3192725935554118512,18131363158964220395
inv,13083805944778124287,18086611577084479903
inv,7938859319639113250,5255007268157561597
inv,15919119147179543369,12400905332372963553
inv,16192997817537737764,1367889377721368487
inv,3506387188621871011,14643947130332135944
inv,7576305540326569462,16555655059559912013
inv,17221486593703741325,15697491351486689184
inv,10741263699694176280,9236714031031460020
inv,7447227859145561479,5283830230039507683
inv,6670010366401561354,13140553800196218577
inv,12374053750014394385,16352008767736989814
inv,1015911412351939404,12310223816066114474
inv,14435295004483500459,16631548398260804115
inv,16702830068463565150,13314204576545842753
inv,2928588915468007637,14461175620616753180
inv,13060311353554037184,11463301412983484563
inv,13620519239531419663,16251098301003339408
inv,17211102868007546098,17417986784465835404
inv,12838406973748032985,9718629451741892570
inv,370111265410031476,6790321096620473730
inv,3420725663904830643,492152216191363757
inv,3514030315373523398,10898654406623894892
inv,6719518926881110813,17288570873886747407
inv,15287591448571889768,3008041643045406359
inv,7524882587107513239,4201411563824074851
inv,2132163058199927770,13740754004264711397
inv,4719301881596284065,17884850517828974950
inv,7196945844269979804,2944711786276836212
inv,7808918249701554363,2543041984204353488
inv,5136439956521205550,18121673519044196834
inv,6626527855052582501,7042762269357507259
inv,15584948363249157136,14939190902257517885
inv,14772388148028876831,15051685285775960001
inv,12601707253044506562,10583592567882216371
inv,2396929440923542633,67542314777271108
inv,15368576615342816964,3149409047059961734
inv,1615880284285420995,10749682674685036491
inv,15954199776980631958,15339955108626064374
inv,12016952474664121005,15756563542655380401
inv,821272757928213688,17391387162794108451
inv,3734139936914109863,5706554508151375188
inv,14157555620242655402,10539911386514863328
inv,17464407521616026929,2895389042626122247
inv,7764805742882271724,5207739526020937056
inv,6887851038070889419,15164906681948675581
inv,12175648863050881278,3859099630417855833
inv,18006491104249653237,1357826109207079610
